,Unnamed: 0,LineID,TransLineNo,Mode,Description,EditNotes,Processing,short_name,long_name,shape_id,route_id,frood_of_payment,ft_mode,id,route_id1,vehicle_name,proof_of_payment
593,593,4543,MK_67,b,67 Northgate to UW *,20067067,1067,MK_67,67 Northgate to UW *,20067067,1067,0,b,4543,1067,b1,0
594,594,5052,422North,b,desc needed,422-nb-Weekday,3422,422North,desc needed,422-nb-Weekday,3422,0,b,5052,3422,b1,0
595,595,5063,880North,b,desc needed,14SEP-Weekday-880n-4,3880,880North,desc needed,14SEP-Weekday-880n-4,3880,0,b,5063,3880,b1,0
596,596,5023,240West,b,240 Smokey Pt-Stanwd,240-wb-Weekday,3240,240West,240 Smokey Pt-Stanwd,240-wb-Weekday,3240,0,b,5023,3240,b1,0
597,597,5025,270East,b,270 Everett-Gold Bar,14SEP-Weekday-270277e-22,3270,270East,270 Everett-Gold Bar,14SEP-Weekday-270277e-22,3270,0,b,5025,3270,b1,0
598,598,5242,ET70,b,70 Commuter East to*,RT70EB02,7070,ET70,70 Commuter East to*,RT70EB02,7070,0,b,5242,7070,b1,0
599,599,5244,ET7,b,7 Coll Stn-Mall Stn,RT7NB01,7007,ET7,7 Coll Stn-Mall Stn,RT7NB01,7007,0,b,5244,7007,b1,0
600,600,5318,MK_661,b,661 test,10661012,1661,MK_661,661 test,10661012,1661,0,b,5318,1661,b1,0
601,601,5366,MK_301,b,301 Aurora Village-*,11301128,1301,MK_301,301 Aurora Village-*,11301128,1301,0,b,5366,1301,b1,0
602,602,5367,MK_10,b,capitol hill,20010006,1010,MK_10,capitol hill,20010006,1010,0,b,5367,1010,b1,0
603,603,5368,MK_13,b,seattle pacific uni*,20013022,1013,MK_13,seattle pacific uni*,20013022,1013,0,b,5368,1013,b1,0
604,604,5405,MK_249,b,Bellevue/Overlake/R*,30249118,1249,MK_249,Bellevue/Overlake/R*,30249118,1249,0,b,5405,1249,b1,0
605,605,5430,53,b,University Place,FEB14-538346,2053,53,University Place,FEB14-538346,2053,0,b,5430,2053,b1,0
606,606,5431,53,b,University Place,FEB14-539347,2053,53,University Place,FEB14-539347,2053,0,b,5431,2053,b1,0
607,607,5432,574,b,Lakewood/Tacoma/Sea*,FEB14-574457,6574,574,Lakewood/Tacoma/Sea*,FEB14-574457,6574,0,b,5432,6574,b1,0
608,608,4013,MK_166,b,166 Highline C C to*,11166052,1166,MK_166,166 Highline C C to*,11166052,1166,0,b,4013,1166,b1,0
609,609,4091,MK_D Line,b,D Line D-Line Rapid*,11674024,1674,MK_D Line,D Line D-Line Rapid*,11674024,1674,0,b,4091,1674,b1,0
610,610,4092,MK_D Line,b,D Line D-Line Rapid*,20674021,1674,MK_D Line,D Line D-Line Rapid*,20674021,1674,0,b,4092,1674,b1,0
611,611,4180,MK_140,b,140 Renton to Burien,30140075,1140,MK_140,140 Renton to Burien,30140075,1140,0,b,4180,1140,b1,0
612,612,4250,MK_2,b,2 Route 2,10002562,1002,MK_2,2 Route 2,10002562,1002,0,b,4250,1002,b1,0
613,613,4602,MK_891,b,891 Mercer Island H*,10891001,1891,MK_891,891 Mercer Island H*,10891001,1891,0,b,4602,1891,b1,0
614,614,4603,MK_892,b,892 Mercer Island H*,20892001,1892,MK_892,892 Mercer Island H*,20892001,1892,0,b,4603,1892,b1,0
615,615,4690,MK_203,b,203 Shorewood Van S*,41203034,1203,MK_203,203 Shorewood Van S*,41203034,1203,0,b,4690,1203,b1,0
616,616,4691,MK_204,b,204 Island Crest Wy*,21204016,1204,MK_204,204 Island Crest Wy*,21204016,1204,0,b,4691,1204,b1,0
617,617,4228,MK_181,b,181 Green River CC/*,41181029,1181,MK_181,181 Green River CC/*,41181029,1181,0,b,4228,1181,b1,0
618,618,4619,MK_910,b,910 Supermall - Nor*,11910001,1910,MK_910,910 Supermall - Nor*,11910001,1910,0,b,4619,1910,b1,0
619,619,4298,MK_232,b,232 Bellevue/Redmond,30232098,1232,MK_232,232 Bellevue/Redmond,30232098,1232,0,b,4298,1232,b1,0
620,620,4031,MK_271,b,271 Issaquah to U D*,41271127,1271,MK_271,271 Issaquah to U D*,41271127,1271,0,b,4031,1271,b1,0
621,621,5045,270West,b,270 Gold Bar-Monroe,14SEP-Weekday-270w-5,3270,270West,270 Gold Bar-Monroe,14SEP-Weekday-270w-5,3270,0,b,5045,3270,b1,0
622,622,5029,275East,b,275 Everett-Monroe,275-eb-Weekday,3275,275East,275 Everett-Monroe,275-eb-Weekday,3275,0,b,5029,3275,b1,0
623,623,5116,KT13E,b,13 Parkwood East Ltd,13_e_T01,4013,KT13E,13 Parkwood East Ltd,13_e_T01,4013,0,b,5116,4013,b1,0
624,624,5117,KT13Ea,b,13 Parkwood East Ltd,13_T02,4013,KT13Ea,13 Parkwood East Ltd,13_T02,4013,0,b,5117,4013,b1,0
625,625,5141,KT24W,b,24 Olympic College,24_All_T01,4024,KT24W,24 Olympic College,24_All_T01,4024,0,b,5141,4024,b1,0
626,626,5142,KT25E,b,25 East Park,25_T04,4025,KT25E,25 East Park,25_T04,4025,0,b,5142,4025,b1,0
627,627,5173,KT90Na,b,90 Bainbrdge-Poulsbo,90_p_T01,4090,KT90Na,90 Bainbrdge-Poulsbo,90_p_T01,4090,0,b,5173,4090,b1,0
628,628,5174,KT90Nb,b,90 Bainbrdge-Poulsbo,90_s_T03,4090,KT90Nb,90 Bainbrdge-Poulsbo,90_s_T03,4090,0,b,5174,4090,b1,0
629,629,4984,535South,b,desc needed,535-sb-Weekday,6535,535South,desc needed,535-sb-Weekday,6535,0,b,4984,6535,b1,0
630,630,4333,MK_249,b,249 Bellevue/Overla*,30249115,1249,MK_249,249 Bellevue/Overla*,30249115,1249,0,b,4333,1249,b1,0
631,631,4751,MK_56,b,56 Admiral Way/Alki,21056089,1056,MK_56,56 Admiral Way/Alki,21056089,1056,0,b,4751,1056,b1,0
632,632,4664,MK_123,b,123 Gregory Heights*,21123017,1123,MK_123,123 Gregory Heights*,21123017,1123,0,b,4664,1123,b1,0
633,633,4058,MK_68,b,68 Northgate to UW *,11068083,1068,MK_68,68 Northgate to UW *,11068083,1068,0,b,4058,1068,b1,0
634,634,4352,MK_26,p,26 Latona,20026067,1026,MK_26,26 Latona,20026067,1026,0,p,4352,1026,p1,0
635,635,4448,MK_4,b,4 Judkins / E QA,21004567,1004,MK_4,4 Judkins / E QA,21004567,1004,0,b,4448,1004,b1,0
636,636,4968,110East,b,110 Edmonds-MLT P&R,110-eb-Weekday,3110,110East,110 Edmonds-MLT P&R,110-eb-Weekday,3110,0,b,4968,3110,b1,0
637,637,4999,115West,b,115 Mar P&R-Aur Vill,115-wb-Weekday,3115,115West,115 Mar P&R-Aur Vill,115-wb-Weekday,3115,0,b,4999,3115,b1,0
638,638,5054,425North,b,desc needed,425-nb-Weekday,3425,425North,desc needed,425-nb-Weekday,3425,0,b,5054,3425,b1,0
639,639,4151,MK_122,b,122 Des moines expr*,10122018,1122,MK_122,122 Des moines expr*,10122018,1122,0,b,4151,1122,b1,0
640,640,4150,MK_122,b,122 Des moines expr*,10122017,1122,MK_122,122 Des moines expr*,10122017,1122,0,b,4150,1122,b1,0
641,641,5415,810-nb-Weekday,b,810-nb-Weekday,14SEP-Weekday-810n-1,3810,810-nb-Weekday,810-nb-Weekday,14SEP-Weekday-810n-1,3810,0,b,5415,3810,b1,0
642,642,4614,MK_907,b,907 Black Diamond-M*,21907004,1907,MK_907,907 Black Diamond-M*,21907004,1907,0,b,4614,1907,b1,0
643,643,4135,MK_118,b,118 Vashon Is--Tahl*,21118340,1118,MK_118,118 Vashon Is--Tahl*,21118340,1118,0,b,4135,1118,b1,0
644,644,4680,MK_180,b,180 Auburn  Kent  S*,21180089,1180,MK_180,180 Auburn  Kent  S*,21180089,1180,0,b,4680,1180,b1,0
645,645,4301,MK_234,b,234 Bellevue/Kirkla*,11234081,1234,MK_234,234 Bellevue/Kirkla*,11234081,1234,0,b,4301,1234,b1,0
646,646,4302,MK_234,b,234 Bellevue/Kirkla*,20234082,1234,MK_234,234 Bellevue/Kirkla*,20234082,1234,0,b,4302,1234,b1,0
647,647,4523,MK_57,b,57 Admiral Way/Gene*,10057019,1057,MK_57,57 Admiral Way/Gene*,10057019,1057,0,b,4523,1057,b1,0
648,648,4089,MK_C Line,b,C Line C-Line Rapid*,10673012,1673,MK_C Line,C Line C-Line Rapid*,10673012,1673,0,b,4089,1673,b1,0
649,649,4802,PT16W,b,16 UPS-TCC WB,FEB14-169152,2016,PT16W,16 UPS-TCC WB,FEB14-169152,2016,0,b,4802,2016,b1,0
650,650,4806,PT1Sa,b,1 6th Ave-Pacific SB,FEB14-15344,2001,PT1Sa,1 6th Ave-Pacific SB,FEB14-15344,2001,0,b,4806,2001,b1,0
651,651,4819,PT214W,b,214 Washington WB,FEB14-2149161,2214,PT214W,214 Washington WB,FEB14-2149161,2214,0,b,4819,2214,b1,0
652,652,4820,PT28E,b,28 S 12TH ST EB,FEB14-28878,2028,PT28E,28 S 12TH ST EB,FEB14-28878,2028,0,b,4820,2028,b1,0
653,653,4847,PT45S,b,45 Yakima SB,FEB14-45594,2045,PT45S,45 Yakima SB,FEB14-45594,2045,0,b,4847,2045,b1,0
654,654,4848,PT475W,b,475 TCC-Olympia SB,FEB14-47552,2475,PT475W,475 TCC-Olympia SB,FEB14-47552,2475,0,b,4848,2475,b1,0
655,655,4872,PT55N,b,55 Prklnd-TacMall NB,FEB14-55493,2055,PT55N,55 Prklnd-TacMall NB,FEB14-55493,2055,0,b,4872,2055,b1,0
656,656,4905,596W,b,596 Bonney Lake/Sum*,FEB14-59696,6596,596W,596 Bonney Lake/Sum*,FEB14-59696,6596,0,b,4905,6596,b1,0
657,657,4303,MK_235,b,235 BTC To Kingsgat*,11235028,1235,MK_235,235 BTC To Kingsgat*,11235028,1235,0,b,4303,1235,b1,0
658,658,4304,MK_235,b,235 BTC To Kingsgat*,20235029,1235,MK_235,235 BTC To Kingsgat*,20235029,1235,0,b,4304,1235,b1,0
659,659,4922,PT495S,b,495 South Hill Mall*,FEB14-495537,2495,PT495S,495 South Hill Mall*,FEB14-495537,2495,0,b,4922,2495,b1,0
660,660,4272,MK_209,b,209 Issaquah/North *,30209017,1209,MK_209,209 Issaquah/North *,30209017,1209,0,b,4272,1209,b1,0
661,661,4947,RLLRLb,r,LITE RL TCOMA CBD,,6995,RLLRLb,LITE RL TCOMA CBD,,6995,0,r,4947,6995,r1,0
662,662,5001,116West,b,116 Silver Firs-Edm,116-wb-Weekday,3116,116West,116 Silver Firs-Edm,116-wb-Weekday,3116,0,b,5001,3116,b1,0
663,663,5008,130West,b,130 Lynn TC-Edmonds,130-wb-Weekday,3130,130West,130 Lynn TC-Edmonds,130-wb-Weekday,3130,0,b,5008,3130,b1,0
664,664,5120,KT15S,b,15 McWilliams Sht SB,15_kar_T02,4015,KT15S,15 McWilliams Sht SB,15_kar_T02,4015,0,b,5120,4015,b1,0
665,665,5121,KT15Sa,b,15 McWilliams Sht SB,15x_T02,4015,KT15Sa,15 McWilliams Sht SB,15x_T02,4015,0,b,5121,4015,b1,0
666,666,5072,KT15CN,b,15C McWilliams Shut*,15x_m_T01,4015,KT15CN,15C McWilliams Shut*,15x_m_T01,4015,0,b,5072,4015,b1,0
667,667,5073,KT15KN,b,15K McWilliams Shut*,15x_kar_T03,4015,KT15KN,15K McWilliams Shut*,15x_kar_T03,4015,0,b,5073,4015,b1,0
668,668,4322,MK_242,b,242 North Seattle t*,40242328,1242,MK_242,242 North Seattle t*,40242328,1242,0,b,4322,1242,b1,0
669,669,4349,MK_257,b,257 Seattle/Juanita*,30257331,1257,MK_257,257 Seattle/Juanita*,30257331,1257,0,b,4349,1257,b1,0
670,670,4642,MK_986,p,986 Lakeside School,31986027,1986,MK_986,986 Lakeside School,31986027,1986,0,p,4642,1986,p1,0
671,671,4707,MK_237,b,237 Bellevue/Woodin*,11237051,1237,MK_237,237 Bellevue/Woodin*,11237051,1237,0,b,4707,1237,b1,0
672,672,4919,PT102N,b,102 Purdy Gig Harbo*,FEB14-102478,2102,PT102N,102 Purdy Gig Harbo*,FEB14-102478,2102,0,b,4919,2102,b1,0
673,673,4986,701South,b,Swift SB,701-sb-Weekday,3701,701South,Swift SB,701-sb-Weekday,3701,0,b,4986,3701,b1,0
674,674,4998,115East,b,115 Aur Vill-Mar P&R,115-eb-Weekday,3115,115East,115 Aur Vill-Mar P&R,115-eb-Weekday,3115,0,b,4998,3115,b1,0
675,675,5226,ET3,b,3 Casino Rd-Evt Stn,RT3NB01,7003,ET3,3 Casino Rd-Evt Stn,RT3NB01,7003,0,b,5226,7003,b1,0
676,676,5227,ET3,b,3 Casino Rd-Evt Stn,RT3NB01_VR,7003,ET3,3 Casino Rd-Evt Stn,RT3NB01_VR,7003,0,b,5227,7003,b1,0
677,677,5287,MK_226,b,226 test,40226430,1226,MK_226,226 test,40226430,1226,0,b,5287,1226,b1,0
678,678,5240,ET17,b,17 Evt Stn-Mall Stn,RT701SB01,7701,ET17,17 Evt Stn-Mall Stn,RT701SB01,7701,0,b,5240,7701,b1,0
679,679,5270,KT90,b,90 Poulsbo/Bainbrid*,90_n_T01,4090,KT90,90 Poulsbo/Bainbrid*,90_n_T01,4090,0,b,5270,4090,b1,0
680,680,5271,KT90,b,90 Poulsbo/Bainbrid*,90_pm_T01,4090,KT90,90 Poulsbo/Bainbrid*,90_pm_T01,4090,0,b,5271,4090,b1,0
681,681,5272,KT90,b,90 Poulsbo/Bainbrid*,90_u_T01,4090,KT90,90 Poulsbo/Bainbrid*,90_u_T01,4090,0,b,5272,4090,b1,0
682,682,5336,MK_118,b,Vashon Is--Tahlequa*,10118357,1118,MK_118,Vashon Is--Tahlequa*,10118357,1118,0,b,5336,1118,b1,0
683,683,5337,MK_118,b,Vashon Is--Tahlequa*,10118362,1118,MK_118,Vashon Is--Tahlequa*,10118362,1118,0,b,5337,1118,b1,0
684,684,5394,MK_118,b,Vashon Is--Tahlequa*,21118335,1118,MK_118,Vashon Is--Tahlequa*,21118335,1118,0,b,5394,1118,b1,0
685,685,5395,MK_118,b,Vashon Is--Tahlequa*,21118342,1118,MK_118,Vashon Is--Tahlequa*,21118342,1118,0,b,5395,1118,b1,0
686,686,5396,MK_119,b,Dockton,21119004,1119,MK_119,Dockton,21119004,1119,0,b,5396,1119,b1,0
687,687,5434,300,b,S Tacoma Way,FEB14-3004374,2300,300,S Tacoma Way,FEB14-3004374,2300,0,b,5434,2300,b1,0
688,688,5435,300,b,S Tacoma Way,FEB14-3005377,2300,300,S Tacoma Way,FEB14-3005377,2300,0,b,5435,2300,b1,0
689,689,5436,206,b,Pacific Hwy/Tillicu*,FEB14-2065186,2206,206,Pacific Hwy/Tillicu*,FEB14-2065186,2206,0,b,5436,2206,b1,0
690,690,5020,227South,b,desc needed,227-sb-Weekday,3227,227South,desc needed,227-sb-Weekday,3227,0,b,5020,3227,b1,0
691,691,5214,ET12,b,12 Mall Circulator,RT12CW01,7012,ET12,12 Mall Circulator,RT12CW01,7012,0,b,5214,7012,b1,0
692,692,4817,PT212Wa,b,212 Steilacoom WB,FEB14-2129160,2212,PT212Wa,212 Steilacoom WB,FEB14-2129160,2212,0,b,4817,2212,b1,0
693,693,4834,PT402N,b,402 Meridian NB,FEB14-4024423,2402,PT402N,402 Meridian NB,FEB14-4024423,2402,0,b,4834,2402,b1,0
694,694,4927,PT62W,b,62 N.E TacomaW,FEB14-6298,2062,PT62W,62 N.E TacomaW,FEB14-6298,2062,0,b,4927,2062,b1,0
695,695,4813,PT206S,b,206 Pac Hwy-Till SB,FEB14-2065185,2206,PT206S,206 Pac Hwy-Till SB,FEB14-2065185,2206,0,b,4813,2206,b1,0
696,696,4996,113North,b,113 Ash Way P&R-Muk,113-nb-Weekday,3113,113North,113 Ash Way P&R-Muk,113-nb-Weekday,3113,0,b,4996,3113,b1,0
697,697,5003,119South,b,119 Ash P&R-MLT P&R,119-sb-Weekday,3119,119South,119 Ash P&R-MLT P&R,119-sb-Weekday,3119,0,b,5003,3119,b1,0
698,698,5005,120West,b,120 CanPk P&R-Lyn TC,120-wb-Weekday,3120,120West,120 CanPk P&R-Lyn TC,120-wb-Weekday,3120,0,b,5005,3120,b1,0
699,699,5011,201North,b,201 Lynn TC-Smoky Pt,201-nb-Weekday,3201,201North,201 Lynn TC-Smoky Pt,201-nb-Weekday,3201,0,b,5011,3201,b1,0
700,700,5176,KT90S,b,90 Poulsbo-Bainbr EB,90_d_T01,4090,KT90S,90 Poulsbo-Bainbr EB,90_d_T01,4090,0,b,5176,4090,b1,0
701,701,5177,KT90Sa,b,90 Poulsbo-Bainbr EB,90_a_T02,4090,KT90Sa,90 Poulsbo-Bainbr EB,90_a_T02,4090,0,b,5177,4090,b1,0
702,702,4877,566Na,b,566 Auburn-Overlake,FEB14-566436,6566,566Na,566 Auburn-Overlake,FEB14-566436,6566,0,b,4877,6566,b1,0
703,703,4878,566Nb,b,566 Auburn-Overlake,FEB14-566435,6566,566Nb,566 Auburn-Overlake,FEB14-566435,6566,0,b,4878,6566,b1,0
704,704,5067,277East,b,desc needed,14SEP-Weekday-277e-0,3277,277East,desc needed,14SEP-Weekday-277e-0,3277,0,b,5067,3277,b1,0
705,705,5195,KT95Ea,b,95 Battle Point EB,95s_T02,4095,KT95Ea,95 Battle Point EB,95s_T02,4095,0,b,5195,4095,b1,0
706,706,5216,ET17,b,17 Mall Stn-Evt Stn,RT17NB01,7017,ET17,17 Mall Stn-Evt Stn,RT17NB01,7017,0,b,5216,7017,b1,0
707,707,5217,ET17,b,17 South to Mall St*,RT17NB02MCC,7017,ET17,17 South to Mall St*,RT17NB02MCC,7017,0,b,5217,7017,b1,0
708,708,5253,KT13,b,13 Parkwood East Li*,13_pm_T01,4013,KT13,13 Parkwood East Li*,13_pm_T01,4013,0,b,5253,4013,b1,0
709,709,5259,KT33,b,33 Silverdale/Bainb*,33s_all_T02,4033,KT33,33 Silverdale/Bainb*,33s_all_T02,4033,0,b,5259,4033,b1,0
710,710,5276,KT93,b,93 Manzanita,93f_T01,4093,KT93,93 Manzanita,93f_T01,4093,0,b,5276,4093,b1,0
711,711,4937,WFSVPa,f,KCFD SEA-VASHN PO NB,10975003,5999,WFSVPa,KCFD SEA-VASHN PO NB,10975003,5999,0,f,4937,5999,f1,0
712,712,5374,MK_33,b,Ft Lawton,20033058,1033,MK_33,Ft Lawton,20033058,1033,0,b,5374,1033,b1,0
713,713,5375,MK_40,b,CBD-NGTC via Fremon*,20040018,1040,MK_40,CBD-NGTC via Fremon*,20040018,1040,0,b,5375,1040,b1,0
714,714,4293,MK_224,b,224 Fall City Redmo*,30224007,1224,MK_224,224 Fall City Redmo*,30224007,1224,0,b,4293,1224,b1,0
715,715,4294,MK_224,b,224 Fall City Redmo*,41224005,1224,MK_224,224 Fall City Redmo*,41224005,1224,0,b,4294,1224,b1,0
716,716,4098,MK_10,b,10 capitol hill,11010022,1010,MK_10,10 capitol hill,11010022,1010,0,b,4098,1010,b1,0
717,717,4099,MK_10,b,10 capitol hill,11010027,1010,MK_10,10 capitol hill,11010027,1010,0,b,4099,1010,b1,0
718,718,4173,MK_139,b,139 Burien/Gregory *,21139009,1139,MK_139,139 Burien/Gregory *,21139009,1139,0,b,4173,1139,b1,0
719,719,4215,MK_169,b,169 Renton to Kent *,20169021,1169,MK_169,169 Renton to Kent *,20169021,1169,0,b,4215,1169,b1,0
720,720,4218,MK_173,b,173 Federal Way to *,10173022,1173,MK_173,173 Federal Way to *,10173022,1173,0,b,4218,1173,b1,0
721,721,4262,MK_203,b,203 Shorewood Van S*,30203037,1203,MK_203,203 Shorewood Van S*,30203037,1203,0,b,4262,1203,b1,0
722,722,4263,MK_203,b,203 Shorewood Van S*,41203031,1203,MK_203,203 Shorewood Van S*,41203031,1203,0,b,4263,1203,b1,0
723,723,4368,MK_271,b,271 Issaquah to U D*,41271126,1271,MK_271,271 Issaquah to U D*,41271126,1271,0,b,4368,1271,b1,0
724,724,4387,MK_30,b,30 Sandpoint/U-Dist,20030023,1030,MK_30,30 Sandpoint/U-Dist,20030023,1030,0,b,4387,1030,b1,0
725,725,4405,MK_32,b,32 Seattle Center t*,10032119,1032,MK_32,32 Seattle Center t*,10032119,1032,0,b,4405,1032,b1,0
726,726,4487,MK_49,b,49 CBD-Cap Hill-U D*,11049006,1049,MK_49,49 CBD-Cap Hill-U D*,11049006,1049,0,b,4487,1049,b1,0
727,727,4745,540,b,540 Kirkland U Dist*,30540524,6540,540,540 Kirkland U Dist*,30540524,6540,0,b,4745,6540,b1,0
728,728,4784,MK_242,b,242 North Seattle t*,31242326,1242,MK_242,242 North Seattle t*,31242326,1242,0,b,4784,1242,b1,0
729,729,4597,MK_823,b,823 Cougar Mt/Newpo*,11823003,1823,MK_823,823 Cougar Mt/Newpo*,11823003,1823,0,b,4597,1823,b1,0
730,730,4598,MK_824,b,824 Newcastle/Facto*,11824004,1824,MK_824,824 Newcastle/Facto*,11824004,1824,0,b,4598,1824,b1,0
731,731,4609,MK_903,b,903 Federal Way - S*,10903017,1903,MK_903,903 Federal Way - S*,10903017,1903,0,b,4609,1903,b1,0
732,732,4633,MK_930,b,930 Kingsgate/Redmo*,41930003,1930,MK_930,930 Kingsgate/Redmo*,41930003,1930,0,b,4633,1930,b1,0
733,733,4332,MK_248,b,248 Redmond-Kirkland,41248030,1248,MK_248,248 Redmond-Kirkland,41248030,1248,0,b,4332,1248,b1,0
734,734,4295,MK_226,b,226 BTC Crossroads *,31226432,1226,MK_226,226 BTC Crossroads *,31226432,1226,0,b,4295,1226,b1,0
735,735,4607,MK_901,b,901 Federal Way/Das*,10901006,1901,MK_901,901 Federal Way/Das*,10901006,1901,0,b,4607,1901,b1,0
736,736,4794,PT10S,b,10 Pearl Street SB,FEB14-10562,2010,PT10S,10 Pearl Street SB,FEB14-10562,2010,0,b,4794,2010,b1,0
737,737,4795,PT11N,b,11 Pt Defiance NB,FEB14-114151,2011,PT11N,11 Pt Defiance NB,FEB14-114151,2011,0,b,4795,2011,b1,0
738,738,4799,PT14E,b,14 N Proctor Dist EB,FEB14-14811,2014,PT14E,14 N Proctor Dist EB,FEB14-14811,2014,0,b,4799,2014,b1,0
739,739,4800,PT14W,b,14 N Proctor Dist WB,FEB14-14912,2014,PT14W,14 N Proctor Dist WB,FEB14-14912,2014,0,b,4800,2014,b1,0
740,740,4811,PT206N,b,206 Pac Hwy-Till NB,FEB14-2064184,2206,PT206N,206 Pac Hwy-Till NB,FEB14-2064184,2206,0,b,4811,2206,b1,0
741,741,4815,PT212Ea,b,212 Steilacoom EB,FEB14-2128159,2212,PT212Ea,212 Steilacoom EB,FEB14-2128159,2212,0,b,4815,2212,b1,0
742,742,4823,PT2S,b,2 Bridgprt-S 19th SB,FEB14-25137,2002,PT2S,2 Bridgprt-S 19th SB,FEB14-25137,2002,0,b,4823,2002,b1,0
743,743,4824,PT2Sa,b,2 Bridgprt-S 19th SB,FEB14-25132,2002,PT2Sa,2 Bridgprt-S 19th SB,FEB14-25132,2002,0,b,4824,2002,b1,0
744,744,4860,PT503N,b,503 Fife-Puyallup NB,FEB14-50394,2503,PT503N,503 Fife-Puyallup NB,FEB14-50394,2503,0,b,4860,2503,b1,0
745,745,4861,PT503S,b,503 Fife-Puyallup SB,FEB14-50383,2503,PT503S,503 Fife-Puyallup SB,FEB14-50383,2503,0,b,4861,2503,b1,0
746,746,4868,PT53W,b,53 University Plc WB,FEB14-539344,2053,PT53W,53 University Plc WB,FEB14-539344,2053,0,b,4868,2053,b1,0
747,747,4870,PT54E,b,54 38th St EB,FEB14-54865,2054,PT54E,54 38th St EB,FEB14-54865,2054,0,b,4870,2054,b1,0
748,748,4831,PT400N,b,400 Puyllp-Tacoma WB,FEB14-400436,2400,PT400N,400 Puyllp-Tacoma WB,FEB14-400436,2400,0,b,4831,2400,b1,0
749,749,5224,ET29,b,29 Coll San-Mall Stn,RT29SB02,7029,ET29,29 Coll San-Mall Stn,RT29SB02,7029,0,b,5224,7029,b1,0
750,750,4931,WFPDTa,f,WSF PT DEFI-TAHLQ SB,2116,5999,WFPDTa,WSF PT DEFI-TAHLQ SB,2116,5999,0,f,4931,5999,f1,0
751,751,4932,WFPDTb,f,WSF PT DEFI-TAHLQ NB,1621,5999,WFPDTb,WSF PT DEFI-TAHLQ NB,1621,5999,0,f,4932,5999,f1,0
752,752,4941,WFVSWa,f,WSF VASHN-STHWRTH EB,2022,5999,WFVSWa,WSF VASHN-STHWRTH EB,2022,5999,0,f,4941,5999,f1,0
753,753,4942,WFVSWb,f,WSF VASHN-STHWRTH WB,2220,5999,WFVSWb,WSF VASHN-STHWRTH WB,2220,5999,0,f,4942,5999,f1,0
754,754,4953,KTKTFF1a,f,Foot Ferry Pt Or-Bre,Ferry_po_T32,4999,KTKTFF1a,Foot Ferry Pt Or-Bre,Ferry_po_T32,4999,0,f,4953,4999,f1,0
755,755,4959,WFFSWb,f,WSF FAUNTLR-SWRTH WB,209,5999,WFFSWb,WSF FAUNTLR-SWRTH WB,209,5999,0,f,4959,5999,f1,0
756,756,5014,202South,b,202 Smoky Pt-Lynn TC,202-sb-Weekday,3202,202South,202 Smoky Pt-Lynn TC,202-sb-Weekday,3202,0,b,5014,3202,b1,0
757,757,5021,230East,b,desc needed,230-eb-Weekday,3230,230East,desc needed,230-eb-Weekday,3230,0,b,5021,3230,b1,0
758,758,5109,KT11S,b,11 Crosstown Ltd SB,11e_T01,4011,KT11S,11 Crosstown Ltd SB,11e_T01,4011,0,b,5109,4011,b1,0
759,759,5110,KT11W,b,11 Crosstown Ltd WB,11ec_T06,4011,KT11W,11 Crosstown Ltd WB,11ec_T06,4011,0,b,5110,4011,b1,0
760,760,5129,KT20Ec,b,20 Navy Yard City EB,20n_T01,4020,KT20Ec,20 Navy Yard City EB,20n_T01,4020,0,b,5129,4020,b1,0
761,761,5130,KT20W,b,20 Navy Yard City WB,20take_T05,4020,KT20W,20 Navy Yard City WB,20take_T05,4020,0,b,5130,4020,b1,0
762,762,5137,KT23E,b,23 Kariotis,23_T02,4023,KT23E,23 Kariotis,23_T02,4023,0,b,5137,4023,b1,0
763,763,5138,KT24E,b,24 Olympic College,24_T04,4024,KT24E,24 Olympic College,24_T04,4024,0,b,5138,4024,b1,0
764,764,5151,KT33Ea,b,33 Silvrdale-Bain EB,33b_T01,4033,KT33Ea,33 Silvrdale-Bain EB,33b_T01,4033,0,b,5151,4033,b1,0
765,765,5153,KT34E,b,34 Bangor Shuttle,34_T12,4034,KT34E,34 Bangor Shuttle,34_T12,4034,0,b,5153,4034,b1,0
766,766,5156,KT36Ea,b,36 Ridgetop Shuttle,36_T01,4036,KT36Ea,36 Ridgetop Shuttle,36_T01,4036,0,b,5156,4036,b1,0
767,767,5157,KT37E,b,37 Fairgrnds Shuttle,37_T03,4037,KT37E,37 Fairgrnds Shuttle,37_T03,4037,0,b,5157,4037,b1,0
768,768,5160,KT4E,b,4 Tremont,4_T05,4004,KT4E,4 Tremont,4_T05,4004,0,b,5160,4004,b1,0
769,769,5161,KT5E,b,5 Sidney,5_T07,4005,KT5E,5 Sidney,5_T07,4005,0,b,5161,4005,b1,0
770,770,5169,KT86Wa,b,86 Southwrth Shtl WB,86e_T03,4086,KT86Wa,86 Southwrth Shtl WB,86e_T03,4086,0,b,5169,4086,b1,0
771,771,5170,KT86Wb,b,86 Southwrth Shtl WB,86f_T01,4086,KT86Wb,86 Southwrth Shtl WB,86f_T01,4086,0,b,5170,4086,b1,0
772,772,5192,KT93Sa,b,93 Manzanita SB,93_T02,4093,KT93Sa,93 Manzanita SB,93_T02,4093,0,b,5192,4093,b1,0
